ID,Period,Match clock,Video time (s),Action,Team,Player,Second player,Successful,X (m),Y (m),End X (m),End Y (m),Norm X,Norm Y,Norm end X,Norm end Y,Goal X (m),Goal Y (m),Miss,On target,Pass outcome,xG,xT
0d3a117d-6072-483c-8d3d-5e54d21043e3,2nd half,0:00,0.46,Pass,Team Sempu,Krzysiek,,1,52.84,33.87,63.16,25.62,52.16,34.13,41.84,42.38,,,,,,,-0.002
7205c1b7-38be-4e8c-a2e9-ba7df05a0f06,2nd half,0:03,3.66,Pass,Team Sempu,Bartek,,1,63.16,25.96,78.63,21.15,41.84,42.04,26.37,46.85,,,,,,,-0.002
25c38d2c-bfb7-4521-9c2e-51f7508cf5dc,2nd half,0:05,5.72,Pass,Team Sempu,Łukasz,,1,79.32,21.49,82.07,28.37,25.68,46.51,22.93,39.63,,,,,,,0
37c2671b-d536-409c-81c5-6ab701ede5d6,2nd half,0:11,11.11,Pass,Team Sempu,Mateusz (?),,1,82.41,28.03,77.6,44.18,22.59,39.97,27.4,23.82,,,,,,,0.001
47edf337-bad5-47aa-acf2-5a603743ecd6,2nd half,0:15,15.62,Pass,Team Sempu,Sempu,,1,78.28,44.18,90.32,33.53,26.72,23.82,14.68,34.47,,,,,,,0
9182ac54-dd79-4aca-9b62-bf673f4e5f7f,2nd half,0:18,18.89,Pass,Team Sempu,Kroma,,1,90.32,33.53,80.35,7.4,14.68,34.47,24.65,60.6,,,,,,,-0.002
74b8b59a-6a37-4a82-848e-c59aa9c87d41,2nd half,0:29,29.24,Pass,Team Sempu,Łukasz,Dawid,0,63.89,2.62,45.1,10.02,41.11,65.38,59.9,57.98,,,,,intercepted,,
6f4f1d61-3312-4c89-96f3-8ce5f755e3ea,2nd half,0:31,31.44,Pass,Team Matto,Marek,,1,44.94,18.06,26.72,22.87,44.94,18.06,26.72,22.87,,,,,,,-0.003
1de793d7-31e4-4721-803a-b54b2096f17a,2nd half,0:34,34.6,Pass,Team Matto,Krystian,,1,27.4,24.59,43.91,20.12,27.4,24.59,43.91,20.12,,,,,,,0.003
6089ab9a-d635-4a90-862b-2bd017e70997,2nd half,0:37,37.18,Pass,Team Matto,Matto,,1,44.59,20.46,61.44,20.12,44.59,20.46,61.44,20.12,,,,,,,0.005
3068bba5-9262-4a62-9df1-507758eca8cd,2nd half,0:38,38.39,Pass,Team Matto,Michał W,Sempu,0,61.44,20.46,59.38,26.65,61.44,20.46,59.38,26.65,,,,,intercepted,,
8dfa1c99-273a-4d60-adf4-a44d485f07e0,2nd half,0:40,40.2,Pass,Team Sempu,Sempu,,1,60.41,29.06,59.72,14.96,44.59,38.94,45.28,53.04,,,,,,,-0.001
30d6a3f9-b505-4dfc-83ac-891970df3281,2nd half,0:42,42.98,Pass,Team Sempu,Bartek,,1,59.72,14.28,53.19,24.59,45.28,53.72,51.81,43.41,,,,,,,0
273dccf9-2871-4cb4-aca9-77b21b59d5dd,2nd half,0:45,45.64,Pass,Team Sempu,Roszkol,,0,53.53,25.62,52.16,37.65,51.47,42.38,52.84,30.35,,,,,out,,
22b805a2-7a10-4463-aba1-91f9df20ed3f,2nd half,0:48,48.09,Clearance,Team Matto,Krzysiek K,,1,52.84,38,,,52.84,38,,,,,,,,,
7d745422-0a8c-45e8-84aa-7b57a1335e43,2nd half,0:50,50.34,Pass,Team Sempu,Wojtek,,1,75.19,30.43,91.35,31.81,29.81,37.57,13.65,36.19,,,,,,,0
b575ec41-140d-4007-9f40-eb9e164d96d6,2nd half,0:55,55.43,Pass,Team Sempu,Kroma,,1,93.75,30.43,48.37,30.09,11.25,37.57,56.63,37.91,,,,,,,0.006
c0534286-4253-40b7-93de-250dfc47708f,2nd half,0:59,59.08,Dribble,Team Sempu,Krzysiek,Dawid,1,45.62,28.71,,,59.38,39.29,,,,,,,,,
a81e91de-9d37-456c-856c-63882b437d37,2nd half,1:00,60.2,Pass,Team Sempu,Krzysiek,Krystian,0,41.84,21.84,16.75,22.18,63.16,46.16,88.25,45.82,,,,,intercepted,,
757deb05-6b72-498b-a885-35cb95caba3b,2nd half,1:02,62.28,Pass,Team Matto,Krystian,,1,16.06,22.18,1.96,28.71,16.06,22.18,1.96,28.71,,,,,,,0
9853176c-1836-46ab-9ae7-6df75e033a5b,2nd half,1:07,67.78,Pass,Team Matto,Tomek E,,1,1.62,30.78,21.9,30.09,1.62,30.78,21.9,30.09,,,,,,,0.001
794f888f-152f-4201-ae53-810ea1b58f25,2nd half,1:10,70.82,Pass,Team Matto,Matto,,1,22.59,32.15,33.72,42.33,22.59,32.15,33.72,42.33,,,,,,,0.001
c85a3cbb-3cbf-43ec-90fe-84d56edc1df6,2nd half,1:13,73.71,Pass,Team Matto,Marek,,1,41.84,44.18,76.98,59.97,41.84,44.18,76.98,59.97,,,,,,,0.009
3783addd-4069-4923-8251-c24b7691246e,2nd half,1:17,77.73,Pass,Team Matto,Mateusz,,0,78.28,59.66,105,52.09,78.28,59.66,105,52.09,,,,,out,,
2b955ec5-e1f6-4345-85d4-e4fc381d13a1,2nd half,1:32,92.05,Pass,Team Sempu,Kroma,,1,99.6,43.84,87.91,42.47,5.4,24.16,17.09,25.53,,,,,,,0.002
265330c3-9689-4230-9666-b639b5753115,2nd half,1:36,96.15,Pass,Team Sempu,Wojtek,,1,87.57,41.43,97.88,40.06,17.43,26.57,7.12,27.94,,,,,,,-0.001
a3c820a8-0735-48fc-aeca-714ff5332972,2nd half,1:39,99.28,Pass,Team Sempu,Kroma,,1,93.75,41.78,88.6,29.75,11.25,26.22,16.4,38.25,,,,,,,0
bcb15b02-2de1-4cb0-b536-7675fd603854,2nd half,1:41,101.75,Dribble,Team Sempu,Mateusz (?),Wojtunia,1,87.22,27,,,17.78,41,,,,,,,,,
aac73e18-af38-4d67-94b5-f9a920d80da2,2nd half,1:43,103.98,Turnover,Team Sempu,Mateusz (?),,1,84.13,28.71,,,20.87,39.29,,,,,,,,,
bcfe4bbf-1a64-4773-85a3-9ba13cf69d5b,2nd half,1:49,109.54,Pass,Team Matto,Marek,,1,84.82,23.21,86.19,32.5,84.82,23.21,86.19,32.5,,,,,,,0.007
901a9bec-4779-4071-a5b2-0941ec52436f,2nd half,1:50,110.32,Key pass,Team Matto,Michał W,,1,87.57,32.15,87.22,18.06,87.57,32.15,87.22,18.06,,,,,,,-0.079
f1173dad-1a7e-4f0f-95aa-9f7467a304dc,2nd half,1:51,111.49,Shot,Team Matto,Łukasz (?),,0,87.57,17.37,,,87.57,17.37,,,,,wide-left,0,,0.198,
11141978-4c5b-4337-ba50-785556134f5d,2nd half,1:53,113.2,Save,Team Sempu,Kroma,,1,104.07,30.09,,,0.93,37.91,,,,,,,,,
532804ed-036f-4792-b560-3cf83a80821e,2nd half,1:57,117.74,Pass,Team Sempu,Kroma,,1,93.71,18.36,65.15,14.28,11.29,49.64,39.85,53.72,,,,,,,0.002
e8b2a86c-af47-4adf-afd5-353f40cef3d3,2nd half,2:04,124.32,Pass,Team Sempu,Bartek,,1,63.93,15.5,63.93,19.18,41.07,52.5,41.07,48.82,,,,,,,0.001
653cbaf2-cad0-4c6d-ba95-7fd135e85c6d,2nd half,2:05,125.78,Turnover,Team Sempu,Hubert,,1,63.93,19.58,,,41.07,48.42,,,,,,,,,
eefa00ce-e523-42cf-bee5-8e8467ee92b1,2nd half,2:08,128.52,Pass,Team Matto,Filip,,1,62.7,22.44,69.23,33.05,62.7,22.44,69.23,33.05,,,,,,,0.001
fb184702-7742-44f4-b8f9-85a91b0884a4,2nd half,2:18,138.36,Pass,Team Matto,Marek,,1,69.64,30.6,63.93,6.93,69.64,30.6,63.93,6.93,,,,,,,-0.003
a80be988-3293-45ac-bf75-c1526424545e,2nd half,2:26,146.48,Pass,Team Matto,Filip,,1,64.74,6.53,86.37,24.89,64.74,6.53,86.37,24.89,,,,,,,0.011
e2c1082d-6457-4b1f-9369-e61224c974ad,2nd half,2:27,147.09,Turnover,Team Matto,Michał W,,1,86.78,24.48,,,86.78,24.48,,,,,,,,,
1eba6eaf-e84c-4e29-a109-886234c925b7,2nd half,2:28,148.66,Pass,Team Sempu,Wojtek,,1,86.78,23.66,83.92,33.05,18.22,44.34,21.08,34.95,,,,,,,0
e17c5e16-350a-41d4-85bf-876eb9d8ebd4,2nd half,2:35,155.47,Pass,Team Sempu,Sempu,,1,89.23,31.83,96.16,23.26,15.77,36.17,8.84,44.74,,,,,,,-0.001
04d2e6f1-7d77-4027-96da-653656376779,2nd half,2:38,158.55,Pass,Team Sempu,Kroma,,1,96.57,22.85,57.8,16.32,8.43,45.15,47.2,51.68,,,,,,,0.005
e72a7f8e-74f5-4bd2-a74b-c848883e11c7,2nd half,2:40,160.41,Ground duel,Team Sempu,Bartek,Filip,0,58.21,16.32,,,46.79,51.68,,,,,,,,,
019b5a32-d479-4986-8548-976c62edb7aa,2nd half,2:41,161.29,Pass,Team Matto,Filip,,1,57.8,15.91,63.11,18.36,57.8,15.91,63.11,18.36,,,,,,,0.003
cdce7371-d839-4812-aa61-1f71acddf00d,2nd half,2:42,162.97,Pass,Team Matto,Wojtunia,Mateusz (?),0,63.52,17.95,76.17,31.83,63.52,17.95,76.17,31.83,,,,,intercepted,,
934bcc6d-24fe-4a99-8c70-fd34fc38907a,2nd half,2:44,164.28,Pass,Team Sempu,Mateusz (?),Krzysiek K,0,75.76,31.42,74.13,37.95,29.24,36.58,30.87,30.05,,,,,intercepted,,
0c460ab2-1108-4870-ab26-823966b1f4a3,2nd half,2:46,166.6,Pass,Team Matto,Krzysiek K,,1,74.13,37.13,76.58,21.22,74.13,37.13,76.58,21.22,,,,,,,0
7b6b6d10-2a55-4cc0-b9cb-1e3a2cbab03d,2nd half,2:53,173.48,Pass,Team Matto,Marek,,0,75.76,19.99,105,17.14,75.76,19.99,105,17.14,,,,,out,,
cfd7c9a2-b808-46f1-a91f-b0e99e705398,2nd half,3:02,182.96,Pass,Team Sempu,Kroma,,1,102.69,21.62,97.39,8.57,2.31,46.38,7.61,59.43,,,,,,,-0.001
05cae7e1-ebb7-4399-a941-b70235b9cb82,2nd half,3:09,189.12,Pass,Team Sempu,Łukasz,,1,99.02,6.93,102.28,24.48,5.98,61.07,2.72,43.52,,,,,,,0.002
233d1d44-c0f8-4394-8547-118e16c707c8,2nd half,3:12,192.68,Pass,Team Sempu,Kroma,Matto,0,102.28,25.3,63.11,25.3,2.72,42.7,41.89,42.7,,,,,intercepted,,
d6eb69c9-d640-4774-b833-0cb486a2f1f2,2nd half,3:16,196.42,Pass,Team Matto,Matto,,1,63.52,24.89,42.3,12.65,63.52,24.89,42.3,12.65,,,,,,,-0.007
075a1f59-3b5f-438f-9c57-b29bce8587f3,2nd half,3:16,196.97,Pass,Team Matto,Filip,,1,41.48,11.42,15.77,25.3,41.48,11.42,15.77,25.3,,,,,,,-0.002
2046149b-768d-48c3-8edd-efbeb6394f3c,2nd half,3:19,199.86,Pass,Team Matto,Tomek E,,1,15.37,22.85,26.79,8.97,15.37,22.85,26.79,8.97,,,,,,,0.001
dc26a93d-256d-499b-952e-3ca3e7ea006e,2nd half,3:27,207.62,Pass,Team Matto,Filip,,1,25.98,7.34,38.63,43.66,25.98,7.34,38.63,43.66,,,,,,,0.004
d1e7da8e-5825-4d0c-aad4-7052fe26fb2a,2nd half,3:28,208.63,Pass,Team Matto,Mateusz,,1,42.3,41.21,45.97,31.42,42.3,41.21,45.97,31.42,,,,,,,0.002
c8e1fd4a-bfca-4dee-8611-13e32ae546b8,2nd half,3:31,211.79,Pass,Team Matto,Matto,,1,50.46,29.38,63.11,7.75,50.46,29.38,63.11,7.75,,,,,,,0.003
ae3bc566-3523-4664-8d17-02331d3ae2fa,2nd half,3:39,219.63,Key pass,Team Matto,Łukasz (?),Kroma,0,66.37,6.12,94.94,36.72,66.37,6.12,94.94,36.72,,,,,intercepted,,
e25133f9-f792-4b4a-9b2e-e28d750c5e5f,2nd half,3:42,222.72,Pass,Team Sempu,Kroma,Krystian,0,89.63,39.99,58.76,51.15,15.37,28.01,46.24,16.85,,,,,intercepted,,
33396223-c625-48b6-ab54-8c56e5dbac01,2nd half,3:50,230.39,Turnover,Team Matto,Krystian,,1,43.93,68,,,43.93,68,,,,,,,,,
30633b4a-0ed0-40b8-96ac-1033997598d7,2nd half,4:00,240.45,Pass,Team Sempu,Janek,,1,43.11,67.74,37.4,54.68,61.89,0.26,67.6,13.32,,,,,,,0.001
050139c0-0c0c-4ab4-8730-ed87086d0757,2nd half,4:04,244.55,Pass,Team Sempu,Krzysiek,Dawid,0,37.4,53.86,24.75,39.99,67.6,14.14,80.25,28.01,,,,,intercepted,,
75c487b5-955e-4618-a288-ccc151f1c537,2nd half,4:07,247.68,Pass,Team Matto,Dawid,,1,24.75,38.35,15.22,18.84,24.75,38.35,15.22,18.84,,,,,,,0
a7f5c38f-51a6-45a7-a726-bec26540dd75,2nd half,4:08,248.58,Pass,Team Matto,Filip,,1,15.37,16.73,2.31,31.42,15.37,16.73,2.31,31.42,,,,,,,0.001
c44175cb-cf15-4efb-b52b-2f775fabb28b,2nd half,4:13,253.12,Pass,Team Matto,Tomek E,,1,1.49,33.87,10.06,29.79,1.49,33.87,10.06,29.79,,,,,,,0.001
967137e9-8024-418a-bcb6-75bbce692f74,2nd half,4:14,254.88,Pass,Team Matto,Dawid,,1,10.88,30.19,23.53,33.46,10.88,30.19,23.53,33.46,,,,,,,-0.001
d3be98da-2f13-4c41-9ae6-23d573ab8b10,2nd half,4:16,256.87,Pass,Team Matto,Matto,,1,25.98,32.64,40.26,18.77,25.98,32.64,40.26,18.77,,,,,,,0.003
3787ccd0-f8f7-4a1f-8fa6-df9f7359e7b8,2nd half,4:17,257.97,Ground duel,Team Matto,Wojtunia,Łukasz,1,41.89,18.36,,,41.89,18.36,,,,,,,,,
837d209e-6a79-4d58-bab2-6122f816c7af,2nd half,4:22,262.11,Pass,Team Matto,Wojtunia,,1,43.52,16.73,57.62,2.62,43.52,16.73,57.62,2.62,,,,,,,0.003
59693e86-aba4-450b-955b-5c8be77ed7e6,2nd half,4:23,263.77,Pass,Team Matto,Łukasz (?),,1,59.03,1.63,89.23,3.67,59.03,1.63,89.23,3.67,,,,,,,0.02
d5cf474e-1e23-4e93-ac5a-bfd5350143a6,2nd half,4:30,270.34,Pass,Team Matto,Michał W,,0,90.86,3.26,105,17.14,90.86,3.26,105,17.14,,,,,out,,
70c526ca-dc0b-4948-8323-3ea1f7be24fb,2nd half,4:50,290.6,Pass,Team Sempu,Kroma,,1,99.43,26.93,69.23,23.26,5.57,41.07,35.77,44.74,,,,,,,0.003
a1f46d41-759f-45b9-a02e-8d400c1b34f5,2nd half,4:53,293.49,Ground duel,Team Sempu,Hubert,Matto,0,63.52,26.11,,,41.48,41.89,,,,,,,,,
48800dc9-7190-41d8-af3c-1419cc8961c0,2nd half,4:54,294.27,Pass,Team Matto,Matto,,1,59.03,29.38,67.6,21.22,59.03,29.38,67.6,21.22,,,,,,,0.002
ea6a79ce-721f-4c3b-b0f1-2e5219dba84c,2nd half,4:57,297.87,Dribble,Team Matto,Wojtunia,Roszkol,1,73.31,21.62,,,73.31,21.62,,,,,,,,,
36c5ac55-63f4-4154-a289-18a128cc35b6,2nd half,4:59,299.3,Pass,Team Matto,Wojtunia,,1,75.76,23.66,76.17,35.09,75.76,23.66,76.17,35.09,,,,,,,0
348e926f-25c5-408e-9e03-ace9ad34c8ac,2nd half,5:04,304.86,Pass,Team Matto,Marek,,1,70.86,39.17,65.15,27.75,70.86,39.17,65.15,27.75,,,,,,,-0.004
4ea3f6fc-dd25-49d1-9d5b-e6df3961f4d3,2nd half,5:10,310.77,Dribble,Team Matto,Matto,Hubert,1,66.37,24.48,,,66.37,24.48,,,,,,,,,
50148014-33c1-4315-8ac7-c6c24eed654c,2nd half,5:11,311.4,Key pass,Team Matto,Matto,Wojtunia,1,73.31,21.22,85.55,18.77,73.31,21.22,85.55,18.77,,,,,,,0.004
600dec92-2c16-4e6a-8a9d-c60f4f29aad0,2nd half,5:16,316.01,Shot,Team Matto,Wojtunia,,0,84.09,19.68,,,84.09,19.68,,,0.05,1.61,,1,,0.236,
d5c2273d-e412-44e5-b4cb-1aa3faa698ed,2nd half,5:16,316.87,Save,Team Sempu,Kroma,,1,104.41,31.12,,,0.59,36.88,,,,,,,,,
c4d2b0ee-e3d3-4446-ae65-37f6dbaa8610,2nd half,5:20,320.15,Pass,Team Sempu,Kroma,Dawid,0,90.86,19.18,44.34,14.28,14.14,48.82,60.66,53.72,,,,,intercepted,,
ca3651c9-52c6-4647-8a78-0fe1368d4c71,2nd half,5:24,324.19,Pass,Team Matto,Dawid,,1,42.71,14.69,1.9,21.22,42.71,14.69,1.9,21.22,,,,,,,-0.003
6fc96d4c-0bde-49cc-9d23-0a4fa8d71504,2nd half,5:30,330.02,Pass,Team Matto,Tomek E,,1,1.49,21.62,17.41,44.48,1.49,21.62,17.41,44.48,,,,,,,0.001
d4450f1c-dd4e-4459-b141-d36a170357d5,2nd half,5:35,335.01,Pass,Team Matto,Krystian,,1,18.63,43.66,39.44,40.8,18.63,43.66,39.44,40.8,,,,,,,0.003
93b438db-91d0-4fb4-a399-bf1441c36c44,2nd half,5:39,339.28,Pass,Team Matto,Marek,Łukasz,0,49.24,42.84,75.76,21.22,49.24,42.84,75.76,21.22,,,,,intercepted,,
a8845010-ba53-4268-9db7-0e1726c850ef,2nd half,5:44,344.33,Pass,Team Sempu,Łukasz,Wojtunia,0,73.72,19.99,61.48,17.14,31.28,48.01,43.52,50.86,,,,,intercepted,,
551818ca-8152-4bfd-9a26-f1e53da10cdf,2nd half,5:47,347.25,Pass,Team Matto,Wojtunia,,1,61.07,17.95,59.44,23.26,61.07,17.95,59.44,23.26,,,,,,,0
980433d2-2fb3-4a45-920e-8fbfc04aff87,2nd half,5:48,348.38,Pass,Team Matto,Łukasz (?),,1,57.4,24.89,70.86,18.36,57.4,24.89,70.86,18.36,,,,,,,0.007
7c5cbf35-4a59-40d6-8a01-9c2d159d265f,2nd half,5:49,349.03,Pass,Team Matto,Wojtunia,,1,72.09,17.54,70.86,27.34,72.09,17.54,70.86,27.34,,,,,,,0
909dfcb0-e68f-4f46-a0e8-6cca5226b90b,2nd half,5:52,352.64,Pass,Team Matto,Matto,,1,71.27,26.93,73.31,34.68,71.27,26.93,73.31,34.68,,,,,,,0
956f110e-f5c1-435c-95c9-9f1717e80509,2nd half,5:55,355.74,Dribble,Team Matto,Marek,Sempu,1,78.21,34.68,,,78.21,34.68,,,,,,,,,
8f808b8c-4d6c-47ac-a6dd-961964c2de70,2nd half,5:56,356.49,Key pass,Team Matto,Marek,Michał W,1,84.74,36.31,99.02,41.62,84.74,36.31,99.02,41.62,,,,,,,0.222
0c9cd30c-738d-4a30-aba3-853ae2a0767c,2nd half,5:59,359.14,Shot,Team Matto,Michał W,,0,99.18,42.73,,,99.18,42.73,,,,,wide-left,0,,0.434,
238b2cb0-3acc-4b0d-91bc-0c4ab08551c4,2nd half,6:07,367.96,Pass,Team Matto,Filip,Mateusz (?),0,99.84,0.4,102.28,22.03,99.84,0.4,102.28,22.03,,,,,intercepted,,
33f5e853-a933-4185-8f30-051f3c0c70a0,2nd half,6:11,371.2,Pass,Team Sempu,Kroma,,1,103.51,23.26,60.25,32.64,1.49,44.74,44.75,35.36,,,,,,,0.006
65c34f94-d7e7-4ebd-8099-03743af90567,2nd half,6:16,376.7,Pass,Team Sempu,Krzysiek,,1,60.66,32.64,46.38,42.84,44.34,35.36,58.62,25.16,,,,,,,0.002
77c0a650-94d1-44f3-a7c7-0aaa609bff89,2nd half,6:17,377.56,Ground duel,Team Sempu,Janek,Dawid,0,43.52,42.44,,,61.48,25.56,,,,,,,,,
213daa70-d919-4729-9707-0df426ab843f,2nd half,6:22,382.23,Clearance,Team Matto,Dawid,,1,20.67,64.06,,,20.67,64.06,,,,,,,,,
7899cf42-cc3e-4c2f-885a-2515b7195318,2nd half,6:38,398.45,Pass,Team Matto,Dawid,,1,22.59,68,21.9,62.06,22.59,68,21.9,62.06,,,,,,,0
e105496f-7a2b-4129-a22a-99b7419c689e,2nd half,7:17,437.04,Pass,Team Matto,Krystian,,1,21.56,59.31,27.17,50.86,21.56,59.31,27.17,50.86,,,,,,,0.002
9d788df9-0727-46b5-bd0b-4be310c5e13b,2nd half,7:20,440.11,Pass,Team Matto,Matto,,1,34.62,43.84,61.44,13.24,34.62,43.84,61.44,13.24,,,,,,,0.008
5ec04e53-4342-4765-a64d-2aa5364ca88d,2nd half,7:27,447.58,Pass,Team Matto,Łukasz (?),,1,57.66,19.78,43.56,12.21,57.66,19.78,43.56,12.21,,,,,,,-0.005
179d5cb8-53e7-4a70-a2d3-7fd13b30dba9,2nd half,7:33,453.8,Pass,Team Matto,Filip,,1,51.81,20.12,63.5,16.34,51.81,20.12,63.5,16.34,,,,,,,0.004
6183a215-477f-4210-b514-a121c99d3bd0,2nd half,7:36,456.7,Pass,Team Matto,Wojtunia,,1,59.72,16.34,60.41,6.37,59.72,16.34,60.41,6.37,,,,,,,-0.001
a82501f2-6f99-4ffd-99c2-1160b56c8aa0,2nd half,7:39,459.98,Pass,Team Matto,Łukasz (?),,1,62.81,4.65,62.13,12.21,62.81,4.65,62.13,12.21,,,,,,,0.001
0f5f1cbf-18cc-4b19-ac87-63bec6d9ec62,2nd half,7:42,462.3,Pass,Team Matto,Marek,,1,65.22,19.09,87.22,30.09,65.22,19.09,87.22,30.09,,,,,,,0.016
ab3d8b63-6da8-4898-be30-a76586caf74b,2nd half,7:45,465.93,Turnover,Team Matto,Michał W,,1,85.5,31.81,,,85.5,31.81,,,,,,,,,
c60eb1e9-2e34-4809-8672-70e2c7b037d3,2nd half,7:47,467.16,Clearance,Team Sempu,Sempu,,1,85.5,32.5,,,19.5,35.5,,,,,,,,,
b80e3394-7d6d-45a5-b84f-a3973fbb257c,2nd half,7:49,469.84,Pass,Team Matto,Krystian,,1,57.31,42.12,66.94,36.97,57.31,42.12,66.94,36.97,,,,,,,0.003
be728ce7-d7ed-4b9d-a70d-ece8cc49609a,2nd half,7:50,470.89,Ground duel,Team Matto,Marek,Hubert,1,69,36.62,,,69,36.62,,,,,,,,,
59d2a316-8339-495f-a2e5-55d02837dbcc,2nd half,7:51,471.47,Pass,Team Matto,Marek,,1,63.16,38.34,72.1,47.62,63.16,38.34,72.1,47.62,,,,,,,0.004
db66473f-2b6e-4e75-b09a-66870f76f919,2nd half,7:53,473.23,Pass,Team Matto,Mateusz,,1,73.13,47.28,72.78,41.78,73.13,47.28,72.78,41.78,,,,,,,0
577d8a72-bb35-43b8-8ef9-bd296a40232e,2nd half,7:56,476.68,Pass,Team Matto,Marek,Sempu,0,76.91,39.37,83.44,38.34,76.91,39.37,83.44,38.34,,,,,intercepted,,
340f496e-9099-4df2-9a42-09af7e92d864,2nd half,8:02,482.11,Dribble,Team Sempu,Roszkol,Matto,0,64.88,33.87,,,40.12,34.13,,,,,,,,,
3741689f-9eb3-4b24-be8f-26ffa10c416e,2nd half,8:08,488.27,Pass,Team Matto,Matto,Kroma,0,67.28,33.87,101.66,47.28,67.28,33.87,101.66,47.28,,,,,intercepted,,
4739d529-9c37-44fc-94c4-028bf8e7a9b2,2nd half,8:14,494.92,Pass,Team Sempu,Kroma,Matto,0,91.69,46.25,57.31,21.15,13.31,21.75,47.69,46.85,,,,,intercepted,,
f4392834-f1fa-4e80-b5bb-e425b5d7fb7b,2nd half,8:21,501.48,Pass,Team Matto,Matto,,1,60.41,22.53,68.66,9.12,60.41,22.53,68.66,9.12,,,,,,,0.002
0e05597c-c5ea-4579-9d10-a6c9ed770f53,2nd half,8:25,505.65,Pass,Team Matto,Łukasz (?),,1,70.38,6.37,55.59,3.96,70.38,6.37,55.59,3.96,,,,,,,-0.006
ada1ba84-6efc-4013-aa1e-f5dc2aad3dfd,2nd half,8:28,508.8,Pass,Team Matto,Filip,,1,55.94,6.37,45.28,16.68,55.94,6.37,45.28,16.68,,,,,,,-0.001
e1c92797-501b-4384-b423-f04455472d4c,2nd half,8:32,512.88,Pass,Team Matto,Dawid,,1,47.66,17.56,54.56,10.84,47.66,17.56,54.56,10.84,,,,,,,0.002
d6edc3fe-d257-45fc-8dfc-655733369732,2nd half,8:39,519.48,Pass,Team Matto,Filip,,1,58.34,15.65,65.56,30.43,58.34,15.65,65.56,30.43,,,,,,,0.004
6b3ebab9-575e-4700-a437-65dc8087e02d,2nd half,8:41,521.74,Pass,Team Matto,Marek,,1,67.63,30.43,68.66,13.59,67.63,30.43,68.66,13.59,,,,,,,-0.001
10bebbf1-77ce-47c6-ab8f-6ff2140e5a21,2nd half,8:43,523.84,Pass,Team Matto,Filip,Mateusz (?),0,69,12.9,85.5,18.4,69,12.9,85.5,18.4,,,,,intercepted,,
735b07ba-52d6-493b-bcda-ca8ca41ba61f,2nd half,8:47,527.18,Pass,Team Sempu,Mateusz (?),,1,85.5,17.71,103.72,15.31,19.5,50.29,1.28,52.69,,,,,,,-0.003
1fec8ae1-afec-4eec-b7f3-08b6f82310c5,2nd half,8:58,538.11,Pass,Team Sempu,Kroma,Krzysiek K,0,89.63,21.15,87.57,41.78,15.37,46.85,17.43,26.22,,,,,intercepted,,
a2c7a604-030f-442b-9260-24a7d87a77dd,2nd half,9:00,540.84,Shot,Team Matto,Krzysiek K,,0,87.91,42.81,,,87.91,42.81,,,,,wide-right,0,,0.67,
6773abd4-7134-48b1-86e5-16404a920491,2nd half,9:06,546.86,Pass,Team Sempu,Kroma,,1,100.29,38,91.69,48.65,4.71,30,13.31,19.35,,,,,,,0
f28029b2-c08d-4bd5-93d0-8193f7fb2995,2nd half,9:11,551.46,Pass,Team Sempu,Sempu,Krzysiek K,0,91.69,48.65,83.1,49.69,13.31,19.35,21.9,18.31,,,,,intercepted,,
f8f7ec6c-19e2-40d0-99cf-3019ab87a952,2nd half,9:15,555.24,Dribble,Team Matto,Krzysiek K,Sempu,0,100.29,57.94,,,100.29,57.94,,,,,,,,,
a9e1860c-e0a3-48c4-aeb3-9a8559397cd4,2nd half,9:19,559.58,Clearance,Team Sempu,Sempu,,1,99.94,67.22,,,5.06,0.78,,,,,,,,,
a3a7368c-e685-403c-a87f-57760586c80b,2nd half,9:39,579.77,Pass,Team Sempu,Sempu,Marek,0,100.29,67.22,83.1,63.78,4.71,0.78,21.9,4.22,,,,,intercepted,,
59b00603-08c2-4f10-81f8-b98d976b6965,2nd half,9:43,583.56,Key pass,Team Matto,Marek,Bartek,0,82.75,63.78,96.85,33.53,82.75,63.78,96.85,33.53,,,,,intercepted,,
d34a6944-8b3a-4212-b518-31df8ed103b2,2nd half,9:45,585.51,Clearance,Team Sempu,Bartek,,1,97.19,33.53,,,7.81,34.47,,,,,,,,,
7fafd7ef-5f7b-4196-9135-ed9602fadd36,2nd half,12:01,721.1,Pass,Team Matto,Michał W,Matto,0,105,68,95.13,41.09,105,68,95.13,41.09,,,,,intercepted,,
f2bfc7b0-07bd-45ac-9923-162bcbeeed7d,2nd half,12:05,725.03,Clearance,Team Sempu,Matto,,0,94.79,40.75,,,10.21,27.25,,,,,,,,,
2c4bc1ad-3386-4a30-b4f8-d8be523165c5,2nd half,12:06,726.6,Pass,Team Matto,Krystian,,1,85.5,37.65,85.5,46.25,85.5,37.65,85.5,46.25,,,,,,,-0.007
75f487a4-0c66-491b-8955-9c128acec070,2nd half,12:10,730.97,Dribble,Team Matto,Mateusz,Kacper,0,88.6,45.9,,,88.6,45.9,,,,,,,,,
19efd5e2-d3c7-4fc9-bf65-f6e17295cb73,2nd half,12:12,732.8,Pass,Team Sempu,Kacper,,1,84.13,47.97,37.03,56.9,20.87,20.03,67.97,11.1,,,,,,,0.009
